frame_number,enemy_sue_x,enemy_inky_x,enemy_pinky_x,enemy_blinky_x,enemy_sue_y,enemy_inky_y,enemy_pinky_y,enemy_blinky_y,player_x,player_y,fruit_x,fruit_y,ghosts_count,player_direction,dots_eaten_count,player_score,num_lives
2,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
4,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
6,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
8,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
10,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
12,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
14,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
16,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
18,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
20,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
22,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
24,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
26,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
28,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
30,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
32,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
34,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
36,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
38,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
40,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
42,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
44,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
46,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
48,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
50,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
52,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
54,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
56,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
58,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
60,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
62,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
64,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
66,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
68,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
70,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
72,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
74,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
76,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
78,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
80,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
82,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
84,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
86,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
88,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
90,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
92,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
94,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
96,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
98,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
100,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
102,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
104,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
106,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
108,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
110,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
112,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
114,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
116,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
118,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
120,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
122,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
124,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
126,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
128,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
130,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
132,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
134,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
136,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
138,88,88,88,88,80,80,80,50,88,98,0,0,3,3,0,0,2
